ticket_id,created_at,channel,product,region,customer_tier,issue_category,ticket_text,response_time_hours,num_previous_tickets,sentiment_score,contains_urgent_words,priority_label
TKT-02423,2024-11-24 23:00:00,email,ProductD,South,Gold,returns,My ProductD is not working and I need help immediately.,6.11,3,0.185,1,High
TKT-02424,2024-08-02 03:00:00,chat,ProductD,South,Bronze,general,"Duplicate charge on my account for ProductD, please fix immediately.",8.19,1,-0.659,1,High
TKT-02425,2024-04-11 16:00:00,chat,ProductC,East,Bronze,shipping,My ProductC stopped working after the latest update.,2.06,3,-0.41,0,Medium
TKT-02426,2024-04-22 02:00:00,web,ProductB,North,Gold,account,My ProductB is not working and I need help immediately.,5.43,3,-0.124,1,High
TKT-02427,2024-09-23 16:00:00,email,ProductD,Central,Silver,billing,I am getting an error code on ProductD — this is critical for my business.,11.1,2,0.158,1,High
TKT-02428,2024-05-17 22:00:00,email,ProductD,West,Bronze,billing,"Duplicate charge on my account for ProductD, please fix immediately.",8.42,0,-0.324,1,Critical
TKT-02429,2024-01-18 09:00:00,chat,ProductA,Central,Bronze,general,General inquiry about ProductA pricing and features.,2.12,4,0.998,0,Low
TKT-02430,2024-02-24 16:00:00,email,ProductA,Central,Bronze,returns,The ProductA application crashed and I lost all my data.,3.1,2,0.036,1,Medium
TKT-02431,2024-10-05 09:00:00,web,ProductC,North,Bronze,general,"Please help me reset my password, I cannot access ProductC.",0.28,3,-0.269,1,Medium
TKT-02432,2024-02-04 08:00:00,call,ProductB,West,Silver,account,There is a technical error when I try to use ProductB.,39.96,7,0.018,1,High
TKT-02433,2024-12-04 02:00:00,web,ProductC,East,Silver,general,My ProductC is not working and I need help immediately.,30.87,3,0.254,1,High
TKT-02434,2024-02-09 17:00:00,web,ProductD,West,Platinum,account,I want to return my ProductD — it arrived broken.,9.17,2,0.107,1,High
TKT-02435,2024-04-03 15:00:00,call,ProductD,West,Silver,general,There is a technical error when I try to use ProductD.,6.8,1,-1.0,1,High
TKT-02436,2024-09-19 11:00:00,email,ProductC,West,Bronze,account,The ProductC dashboard is completely blank — outage?,0.49,3,0.559,1,Medium
TKT-02437,2024-09-28 05:00:00,email,ProductA,East,Silver,account,My ProductA is not working and I need help immediately.,3.64,4,0.032,1,Medium
TKT-02438,2024-06-07 10:00:00,chat,ProductC,South,Bronze,technical,"Please help me reset my password, I cannot access ProductC.",0.82,1,-0.307,1,Critical
TKT-02439,2024-08-23 08:00:00,web,ProductA,South,Silver,shipping,"Please escalate this asap, ProductA is down for our entire team.",0.11,3,-0.065,1,High
TKT-02440,2024-05-19 21:00:00,email,ProductD,West,Bronze,returns,My ProductD is not working and I need help immediately.,8.02,2,0.595,1,Medium
TKT-02441,2024-03-17 21:00:00,chat,ProductB,North,Bronze,billing,My ProductB stopped working after the latest update.,4.76,5,-0.461,0,Medium
TKT-02442,2024-12-04 10:00:00,web,ProductB,South,Platinum,technical,"Please help me reset my password, I cannot access ProductB.",5.69,2,-0.469,1,Critical
TKT-02443,2024-02-20 17:00:00,chat,ProductC,South,Platinum,billing,"Please help me reset my password, I cannot access ProductC.",1.44,2,0.189,1,Critical
TKT-02444,2024-08-08 12:00:00,email,ProductC,South,Gold,shipping,Slow performance on ProductC — response time is unacceptable.,19.51,1,0.224,0,Medium
TKT-02445,2024-03-05 12:00:00,web,ProductA,Central,Silver,returns,I have a billing issue with my recent ProductA order.,1.03,6,0.407,0,Low
TKT-02446,2024-05-19 20:00:00,email,ProductD,South,Gold,shipping,"Please help me reset my password, I cannot access ProductD.",0.49,2,-0.045,1,High
TKT-02447,2024-04-06 18:00:00,call,ProductC,Central,Bronze,returns,"I cannot log into my ProductC account, please help urgently.",6.23,1,0.225,1,Medium
TKT-02448,2024-01-10 13:00:00,chat,ProductD,South,Platinum,general,The shipment for my ProductD has not arrived yet.,4.71,2,-0.007,0,Medium
TKT-02449,2024-06-27 05:00:00,chat,ProductB,North,Bronze,returns,"Please escalate this asap, ProductB is down for our entire team.",6.42,2,-0.093,1,Medium
TKT-02450,2024-10-25 23:00:00,web,ProductD,West,Silver,account,I need to cancel my ProductD subscription and get a refund.,16.5,3,-0.019,0,Low
TKT-02451,2024-04-30 23:00:00,chat,ProductB,North,Platinum,technical,"Duplicate charge on my account for ProductB, please fix immediately.",14.18,5,-0.734,1,Critical
TKT-02452,2024-11-02 22:00:00,web,ProductC,South,Platinum,billing,Slow performance on ProductC — response time is unacceptable.,11.05,4,-0.064,0,High
TKT-02453,2024-11-05 15:00:00,call,ProductA,West,Platinum,general,"I cannot log into my ProductA account, please help urgently.",2.66,1,0.094,1,High
TKT-02454,2024-12-19 19:00:00,call,ProductD,South,Bronze,returns,My ProductD stopped working after the latest update.,9.37,3,-0.628,0,Medium
TKT-02455,2024-04-08 01:00:00,email,ProductB,West,Bronze,shipping,I have an emergency: ProductB integration is failure for all users.,4.4,11,0.681,1,Medium
TKT-02456,2024-04-18 16:00:00,chat,ProductA,East,Silver,technical,General inquiry about ProductA pricing and features.,17.9,5,-0.582,0,High
TKT-02457,2024-11-01 08:00:00,web,ProductA,North,Platinum,general,General inquiry about ProductA pricing and features.,45.61,2,-0.717,0,High
TKT-02458,2024-04-28 22:00:00,chat,ProductA,North,Gold,returns,"Duplicate charge on my account for ProductA, please fix immediately.",10.61,1,0.618,1,High
TKT-02459,2024-01-27 22:00:00,call,ProductA,West,Silver,shipping,I need to cancel my ProductA subscription and get a refund.,0.12,2,-0.483,0,Medium
TKT-02460,2024-04-18 02:00:00,web,ProductC,Central,Silver,returns,My ProductC is not working and I need help immediately.,2.65,4,0.125,1,High
TKT-02461,2024-10-22 16:00:00,email,ProductB,Central,Bronze,shipping,My subscription for ProductB is showing incorrect charges.,8.06,4,-0.209,0,Low
TKT-02462,2024-08-18 13:00:00,chat,ProductC,East,Gold,general,I need to cancel my ProductC subscription and get a refund.,27.69,4,0.056,0,Medium
TKT-02463,2024-12-12 11:00:00,web,ProductA,West,Bronze,shipping,I have an emergency: ProductA integration is failure for all users.,0.8,3,-0.202,1,Medium
TKT-02464,2024-05-02 05:00:00,call,ProductD,North,Bronze,general,Need help setting up ProductD for the first time.,12.72,3,-0.878,0,Low
TKT-02465,2024-05-07 11:00:00,call,ProductB,West,Platinum,returns,"Please escalate this asap, ProductB is down for our entire team.",25.03,5,0.899,1,Critical
TKT-02466,2024-02-13 08:00:00,call,ProductA,North,Platinum,shipping,I need to cancel my ProductA subscription and get a refund.,21.82,0,-0.179,0,Medium
TKT-02467,2024-04-12 08:00:00,call,ProductD,West,Platinum,account,I have an emergency: ProductD integration is failure for all users.,0.1,2,-0.167,1,High
TKT-02468,2024-12-18 08:00:00,chat,ProductD,South,Platinum,general,General inquiry about ProductD pricing and features.,11.37,1,0.401,0,Medium
TKT-02469,2024-12-23 23:00:00,email,ProductB,Central,Platinum,general,General inquiry about ProductB pricing and features.,12.74,3,0.337,0,Medium
TKT-02470,2024-02-05 09:00:00,chat,ProductA,South,Platinum,general,Need help setting up ProductA for the first time.,0.13,4,0.1,0,Medium
TKT-02471,2024-08-14 13:00:00,web,ProductC,West,Bronze,general,My ProductC stopped working after the latest update.,1.62,5,0.325,0,Low
TKT-02472,2024-04-30 02:00:00,email,ProductD,South,Bronze,billing,The ProductD application crashed and I lost all my data.,16.21,3,-0.136,1,High
TKT-02473,2024-09-25 09:00:00,web,ProductC,South,Gold,shipping,"Duplicate charge on my account for ProductC, please fix immediately.",26.92,3,-0.272,1,Critical
TKT-02474,2024-07-19 19:00:00,chat,ProductD,East,Platinum,technical,I need to cancel my ProductD subscription and get a refund.,3.71,6,0.095,0,High
TKT-02475,2024-07-02 19:00:00,chat,ProductB,Central,Silver,general,Slow performance on ProductB — response time is unacceptable.,4.4,2,-0.294,0,Low
TKT-02476,2024-04-22 05:00:00,email,ProductD,East,Silver,technical,My ProductD stopped working after the latest update.,12.36,3,-1.0,0,High
TKT-02477,2024-08-18 15:00:00,web,ProductC,South,Bronze,general,I have an emergency: ProductC integration is failure for all users.,9.55,4,-0.287,1,Medium
TKT-02478,2024-04-27 07:00:00,call,ProductD,South,Silver,shipping,Slow performance on ProductD — response time is unacceptable.,15.98,0,0.217,0,Low
TKT-02479,2024-09-09 14:00:00,chat,ProductD,East,Silver,general,"Duplicate charge on my account for ProductD, please fix immediately.",7.22,3,-0.134,1,Medium
TKT-02480,2024-09-09 01:00:00,email,ProductA,Central,Silver,account,My ProductA stopped working after the latest update.,3.73,3,-0.064,0,Low
TKT-02481,2024-09-20 16:00:00,call,ProductC,Central,Bronze,general,The ProductC application crashed and I lost all my data.,2.16,2,-0.1,1,Medium
TKT-02482,2024-06-27 15:00:00,web,ProductC,West,Bronze,account,I have been waiting for a refund on ProductC for over 3 weeks.,11.38,3,0.036,0,Low
TKT-02483,2024-12-15 17:00:00,web,ProductB,Central,Bronze,technical,"I cannot log into my ProductB account, please help urgently.",10.18,4,0.285,1,High
TKT-02484,2024-05-15 22:00:00,call,ProductA,South,Bronze,returns,I have a billing issue with my recent ProductA order.,14.96,1,-0.342,0,Medium
TKT-02485,2024-05-23 11:00:00,email,ProductC,North,Silver,shipping,Need help setting up ProductC for the first time.,13.32,4,-0.482,0,Medium
TKT-02486,2024-03-14 09:00:00,web,ProductD,East,Gold,billing,"Please help me reset my password, I cannot access ProductD.",9.52,4,-0.092,1,Critical
TKT-02487,2024-09-06 22:00:00,email,ProductC,South,Gold,technical,I want to return my ProductC — it arrived broken.,6.9,2,0.484,1,Critical
TKT-02488,2024-11-01 09:00:00,email,ProductB,South,Platinum,returns,I am getting an error code on ProductB — this is critical for my business.,4.94,2,-0.589,1,Critical
TKT-02489,2024-07-12 12:00:00,web,ProductC,South,Bronze,billing,"I cannot log into my ProductC account, please help urgently.",4.53,6,-0.077,1,High
TKT-02490,2024-12-27 06:00:00,chat,ProductA,West,Bronze,shipping,My ProductA stopped working after the latest update.,3.45,4,-0.043,0,Low
TKT-02491,2024-11-22 07:00:00,email,ProductA,Central,Platinum,account,There is a technical error when I try to use ProductA.,6.23,1,-0.17,1,High
TKT-02492,2024-12-25 14:00:00,chat,ProductA,South,Gold,shipping,"Duplicate charge on my account for ProductA, please fix immediately.",45.78,3,-0.348,1,Critical
TKT-02493,2024-10-19 06:00:00,chat,ProductC,East,Platinum,technical,I have an emergency: ProductC integration is failure for all users.,7.5,1,0.192,1,Critical
TKT-02494,2024-10-28 21:00:00,call,ProductD,West,Bronze,shipping,I have an emergency: ProductD integration is failure for all users.,10.67,2,0.314,1,Medium
TKT-02495,2024-12-14 07:00:00,chat,ProductC,West,Gold,technical,General inquiry about ProductC pricing and features.,10.61,3,-0.228,0,Medium
TKT-02496,2024-09-05 07:00:00,web,ProductC,Central,Gold,account,I am getting an error code on ProductC — this is critical for my business.,0.5,5,0.139,1,High
TKT-02497,2024-03-22 00:00:00,chat,ProductC,East,Gold,technical,I need to cancel my ProductC subscription and get a refund.,3.66,1,-0.118,0,Medium
TKT-02498,2024-01-27 21:00:00,email,ProductA,South,Platinum,shipping,My ProductA is not working and I need help immediately.,4.29,8,0.524,1,Critical
TKT-02499,2024-06-07 10:00:00,web,ProductA,South,Silver,shipping,Slow performance on ProductA — response time is unacceptable.,7.24,1,-0.498,0,Medium
TKT-02500,2024-02-17 06:00:00,email,ProductA,East,Silver,technical,General inquiry about ProductA pricing and features.,6.04,4,-0.448,0,High
TKT-02501,2024-12-22 04:00:00,web,ProductB,West,Bronze,shipping,I have a billing issue with my recent ProductB order.,10.79,4,-0.625,0,Medium
TKT-02502,2024-07-26 00:00:00,chat,ProductB,North,Platinum,account,I have been waiting for a refund on ProductB for over 3 weeks.,8.01,1,0.981,0,Medium
TKT-02503,2024-05-31 14:00:00,call,ProductC,South,Platinum,returns,The ProductC dashboard is completely blank — outage?,1.18,0,-0.308,1,Critical
TKT-02504,2024-04-12 04:00:00,call,ProductD,East,Platinum,general,I am getting an error code on ProductD — this is critical for my business.,10.69,3,-0.687,1,Critical
TKT-02505,2024-05-22 18:00:00,chat,ProductA,East,Silver,shipping,I have been waiting for a refund on ProductA for over 3 weeks.,18.51,3,-0.415,0,Medium
TKT-02506,2024-02-12 22:00:00,email,ProductA,South,Silver,technical,"Please escalate this asap, ProductA is down for our entire team.",9.02,2,-0.278,1,High
TKT-02507,2024-03-04 05:00:00,chat,ProductB,North,Silver,account,I have been waiting for a refund on ProductB for over 3 weeks.,11.42,4,0.207,0,Low
TKT-02508,2024-06-16 01:00:00,email,ProductA,North,Platinum,general,"Duplicate charge on my account for ProductA, please fix immediately.",20.53,5,0.369,1,High
TKT-02509,2024-11-12 04:00:00,chat,ProductD,South,Gold,returns,I have an emergency: ProductD integration is failure for all users.,13.13,5,0.075,1,High
TKT-02510,2024-12-20 02:00:00,chat,ProductC,West,Bronze,account,My ProductC stopped working after the latest update.,5.59,4,0.096,0,Low
TKT-02511,2024-11-12 22:00:00,chat,ProductA,East,Platinum,technical,The ProductA dashboard is completely blank — outage?,17.98,4,-0.498,1,Critical
TKT-02512,2024-11-26 07:00:00,web,ProductC,Central,Gold,general,The ProductC application crashed and I lost all my data.,2.86,4,-0.036,1,High
TKT-02513,2024-03-02 14:00:00,email,ProductB,East,Platinum,technical,There is a technical error when I try to use ProductB.,13.06,3,-0.428,1,Critical
TKT-02514,2024-02-06 05:00:00,chat,ProductD,North,Platinum,general,My ProductD stopped working after the latest update.,4.72,1,0.246,0,Medium
TKT-02515,2024-11-08 02:00:00,call,ProductB,South,Platinum,billing,The shipment for my ProductB has not arrived yet.,11.87,2,-1.0,0,Critical
TKT-02516,2024-05-07 01:00:00,chat,ProductB,Central,Silver,returns,Slow performance on ProductB — response time is unacceptable.,9.65,1,-0.189,0,Low
TKT-02517,2024-05-26 03:00:00,chat,ProductA,South,Gold,technical,Slow performance on ProductA — response time is unacceptable.,17.11,5,-0.55,0,High
TKT-02518,2024-02-21 10:00:00,call,ProductD,East,Silver,billing,Slow performance on ProductD — response time is unacceptable.,17.15,0,0.176,0,Medium
TKT-02519,2024-08-09 22:00:00,chat,ProductC,South,Silver,account,I want to return my ProductC — it arrived broken.,26.6,1,0.233,1,High
TKT-02520,2024-07-29 07:00:00,chat,ProductC,East,Silver,account,I have an emergency: ProductC integration is failure for all users.,23.41,3,0.201,1,Medium
TKT-02521,2024-05-29 09:00:00,call,ProductC,West,Platinum,billing,The ProductC dashboard is completely blank — outage?,19.13,4,-0.022,1,Critical
TKT-02522,2024-08-15 01:00:00,chat,ProductB,North,Platinum,shipping,Slow performance on ProductB — response time is unacceptable.,5.26,0,-0.922,0,High
TKT-02523,2024-05-03 04:00:00,call,ProductC,Central,Gold,account,"I cannot log into my ProductC account, please help urgently.",5.42,0,-0.248,1,High
TKT-02524,2024-10-27 11:00:00,chat,ProductD,Central,Platinum,billing,I want to return my ProductD — it arrived broken.,8.89,1,-0.733,1,Critical
TKT-02525,2024-11-15 20:00:00,web,ProductA,South,Silver,billing,I need to cancel my ProductA subscription and get a refund.,13.4,1,-0.411,0,High
TKT-02526,2024-12-20 06:00:00,call,ProductD,East,Bronze,technical,There is a technical error when I try to use ProductD.,14.59,2,0.481,1,High
TKT-02527,2024-09-05 16:00:00,email,ProductB,North,Silver,technical,There is a technical error when I try to use ProductB.,5.0,4,0.703,1,High
TKT-02528,2024-01-31 08:00:00,chat,ProductD,South,Bronze,account,I have a billing issue with my recent ProductD order.,7.06,3,-0.174,0,Low
TKT-02529,2024-12-11 08:00:00,call,ProductC,Central,Platinum,account,"Duplicate charge on my account for ProductC, please fix immediately.",12.47,5,-0.961,1,Critical
TKT-02530,2024-08-31 23:00:00,chat,ProductD,East,Gold,general,"Duplicate charge on my account for ProductD, please fix immediately.",1.01,0,-0.743,1,Critical
TKT-02531,2024-05-17 21:00:00,call,ProductB,North,Silver,general,I have a billing issue with my recent ProductB order.,3.76,5,0.478,0,Low
TKT-02532,2024-08-06 22:00:00,chat,ProductA,West,Gold,shipping,The shipment for my ProductA has not arrived yet.,0.16,1,-0.177,0,Medium
TKT-02533,2024-03-04 21:00:00,web,ProductA,South,Platinum,billing,"Please escalate this asap, ProductA is down for our entire team.",1.46,3,-0.422,1,Critical
TKT-02534,2024-01-17 09:00:00,chat,ProductA,Central,Silver,general,Need help setting up ProductA for the first time.,2.88,1,-0.062,0,Low
TKT-02535,2024-05-11 15:00:00,call,ProductA,East,Gold,technical,"Duplicate charge on my account for ProductA, please fix immediately.",38.97,3,0.039,1,Critical
